ID	taxonomy	Taxon	Taxon Level	Feeding	Lifestyle	Growth Morphology	Trait	Confidence Ranking	Notes	Citation/Source
Genus02326	Ascomycota;Pezizomycotina;Leotiomycetes;Bulgaria	Bulgaria	13	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Plant Pathogen-Wood Saprotroph	Pezizoid	NULL	Probable	(Bulgariaceae are) saprobic on wood and bark, a primary colonizer and probably endophytic (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02327	Ascomycota;Pezizomycotina;Leotiomycetes;Byssoascus	Byssoascus	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02328	Ascomycota;Pezizomycotina;Leotiomycetes;Caespitotheca	Caespitotheca	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02329	Ascomycota;Pezizomycotina;Leotiomycetes;Calycellinopsis	Calycellinopsis	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02330	Ascomycota;Pezizomycotina;Leotiomycetes;Cashiella	Cashiella	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02331	Ascomycota;Pezizomycotina;Leotiomycetes;Chaetomella	Chaetomella	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02332	Ascomycota;Pezizomycotina;Leotiomycetes;Chalara	Chalara	13	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Plant Pathogen-Wood Saprotroph	Microfungus	Soft Rot	Probable	NULL	b'Duncan CG, Eslyn WE. 1966. Mycologia 58:642-645 ((https://doi.org/10.2307/3757045)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02333	Ascomycota;Pezizomycotina;Leotiomycetes;Chlorencoelia	Chlorencoelia	13	Saprotroph	Undefined Saprotroph	Microfungus	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02334	Ascomycota;Pezizomycotina;Leotiomycetes;Chlorociboria	Chlorociboria	13	Saprotroph	Wood Saprotroph	Microfungus	NULL	Probable	NULL	b'Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf))'
Genus02336	Ascomycota;Pezizomycotina;Leotiomycetes;Ciboria	Ciboria	13	Pathotroph	Plant Pathogen	Microfungus	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02337	Ascomycota;Pezizomycotina;Leotiomycetes;Coccomyces	Coccomyces	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02338	Ascomycota;Pezizomycotina;Leotiomycetes;Collophora	Collophora	13	Pathotroph	Plant Pathogen	Microfungus	NULL	Highly Probable	Pathotroph isolated from necrosis in Prunus wood (Damm et al. 2010)	b'Damm U, et al. 2010. Persoonia 24:60-80 ((http://doi.org/10.3767/003158510X500705)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02339	Ascomycota;Pezizomycotina;Leotiomycetes;Colpoma	Colpoma	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02341	Ascomycota;Pezizomycotina;Leotiomycetes;Cryptosporiopsis	Cryptosporiopsis	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02342	Ascomycota;Pezizomycotina;Leotiomycetes;Cudonia	Cudonia	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02343	Ascomycota;Pezizomycotina;Leotiomycetes;Cudoniella	Cudoniella	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02344	Ascomycota;Pezizomycotina;Leotiomycetes;Cyathicula	Cyathicula	13	Saprotroph	Undefined Saprotroph	Microfungus	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02345	Ascomycota;Pezizomycotina;Leotiomycetes;Cystodendron	Cystodendron	13	Pathotroph	NULL	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02346	Ascomycota;Pezizomycotina;Leotiomycetes;Cystotheca	Cystotheca	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02347	Ascomycota;Pezizomycotina;Leotiomycetes;Cyttaria	Cyttaria	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02348	Ascomycota;Pezizomycotina;Leotiomycetes;Dermea	Dermea	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02349	Ascomycota;Pezizomycotina;Leotiomycetes;Dimorphospora	Dimorphospora	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02350	Ascomycota;Pezizomycotina;Leotiomycetes;Diplococcium	Diplococcium	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02351	Ascomycota;Pezizomycotina;Leotiomycetes;Diplodia	Diplodia	13	Pathotroph-Saprotroph-Symbiotroph	Epiphyte-Plant Pathogen-Wood Saprotroph	Microfungus	NULL	Possible	Cause of soft-rot; Epiphyte detection method-culture (Carisse et al. 2000)	b'Duncan CG, Eslyn WE. 1966. Mycologia 58:642-645 ((https://doi.org/10.2307/3757045)); Carisse O, et al. 2000.Phytopathology 90:31-37 ((https://doi.org/10.1094/PHYTO.2000.90.1.31))'
Genus02352	Ascomycota;Pezizomycotina;Leotiomycetes;Discohainesia	Discohainesia	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))'
Genus02353	Ascomycota;Pezizomycotina;Leotiomycetes;Eleutheromyces	Eleutheromyces	13	Saprotroph	Undefined Saprotroph	Microfungus	NULL	Possible	NULL	b'Crous PW, et al. 2015. Sydowia 67:81-118 ((https://doi.org/10.12905/0380.sydowia67-2015-0081))'
Genus02354	Ascomycota;Pezizomycotina;Leotiomycetes;Elytroderma	Elytroderma	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02355	Ascomycota;Pezizomycotina;Leotiomycetes;Erysiphe	Erysiphe	13	Pathotroph	Plant Pathogen	Microfungus	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02357	Ascomycota;Pezizomycotina;Leotiomycetes;Fabrella	Fabrella	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02360	Ascomycota;Pezizomycotina;Leotiomycetes;Geltingia	Geltingia	13	Pathotroph	Lichen Parasite	Microfungus	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net))'
Genus02362	Ascomycota;Pezizomycotina;Leotiomycetes;Geomyces	Geomyces	13	Saprotroph	Soil Saprotroph	Microfungus	NULL	Probable	This genus is now restricted to one species Geomyces auratus; however, it is important to note that the majority of species that once comprised this genus, including the White-Nose Bat Syndrome causing Geomyces destructans, are now placed in the genus Pseudogymnoascus (see Minnis & Lindner 2013)	b'Minnis AM, Lindner DL. 2013. Fungal Biology 117:638-649 ((https://doi.org/10.1016/j.funbio.2013.07.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02363	Ascomycota;Pezizomycotina;Leotiomycetes;Glarea	Glarea	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02364	Ascomycota;Pezizomycotina;Leotiomycetes;Golovinomyces	Golovinomyces	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02367	Ascomycota;Pezizomycotina;Leotiomycetes;Helicodendron	Helicodendron	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02369	Ascomycota;Pezizomycotina;Leotiomycetes;Hemiphacidium	Hemiphacidium	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02370	Ascomycota;Pezizomycotina;Leotiomycetes;Heyderia	Heyderia	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02371	Ascomycota;Pezizomycotina;Leotiomycetes;Holwaya	Holwaya	13	Saprotroph	Undefined Saprotroph	Microfungus	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02373	Ascomycota;Pezizomycotina;Leotiomycetes;Hyaloscypha	Hyaloscypha	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02374	Ascomycota;Pezizomycotina;Leotiomycetes;Hymenoscyphus	Hymenoscyphus	13	Pathotroph-Saprotroph-Symbiotroph	Bryophyte Parasite-Ectomycorrhizal-Ericoid Mycorrhizal-Undefined Saprotroph	Microfungus	NULL	Possible	Dark Septate Microfungus; Syn. Pezoloma among other (see e.g., Pezoloma ericae)	b'Baral HO, Krieglsteiner L. 2006. Acta Mycologica 41:11-20 ((https://doi.org/10.5586/am.2006.003)) (as a bryophyte parasite); Huhtinen S, et al. 2010. Nova Hedwigia 90:413-431 ((https://doi.org/10.1127/0029-5035/2010/0090-0413)); Bent E, et al. 2011. Applied and Environmental Microbiology 77:3351-3359 ((https://doi.org/10.1128/AEM.02575-10)) (as ectomycorrhizae); Tedersoo L, et al. 2014. Science 346:1256688 ((https://doi.org/10.1126/science.1256688)) (as saprotroph)'
Genus02375	Ascomycota;Pezizomycotina;Leotiomycetes;Hyphodiscus	Hyphodiscus	13	Pathotroph	Fungal Parasite	Microfungus	NULL	Highly Probable	NULL	b'List compiled by John Plischke III ((https://goodmushroom.weebly.com/uploads/5/7/1/7/57176535/fungi_on_fungi_pdf_lq.pdf))'
Genus02376	Ascomycota;Pezizomycotina;Leotiomycetes;Infundichalara	Infundichalara	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02377	Ascomycota;Pezizomycotina;Leotiomycetes;Lachnellula	Lachnellula	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02378	Ascomycota;Pezizomycotina;Leotiomycetes;Lachnum	Lachnum	13	Saprotroph	Undefined Saprotroph	Microfungus	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02379	Ascomycota;Pezizomycotina;Leotiomycetes;Lambertella	Lambertella	13	Saprotroph	Undefined Saprotroph	Microfungus	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02380	Ascomycota;Pezizomycotina;Leotiomycetes;Lemonniera	Lemonniera	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02381	Ascomycota;Pezizomycotina;Leotiomycetes;Leohumicola	Leohumicola	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02382	Ascomycota;Pezizomycotina;Leotiomycetes;Leotia	Leotia	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02384	Ascomycota;Pezizomycotina;Leotiomycetes;Leptodontidium	Leptodontidium	13	Symbiotroph	Endophyte	NULL	NULL	Highly Probable	Dark Septate Endophyte, known from plant roots.	b'Jumpponen A, Trappe J. 1998. New Phytologist 140:295-310 ((https://doi.org/10.1046/j.1469-8137.1998.00265.x)) (as DSE); Taylor DL, et al. 2014. Ecological Monographs 8:43-20 ((https://esajournals.onlinelibrary.wiley.com/doi/10.1890/12-1693.1))'
Genus02385	Ascomycota;Pezizomycotina;Leotiomycetes;Leveillula	Leveillula	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02386	Ascomycota;Pezizomycotina;Leotiomycetes;Lirula	Lirula	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02387	Ascomycota;Pezizomycotina;Leotiomycetes;Loramyces	Loramyces	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02388	Ascomycota;Pezizomycotina;Leotiomycetes;Medeolaria	Medeolaria	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02389	Ascomycota;Pezizomycotina;Leotiomycetes;Meliniomyces	Meliniomyces	13	Saprotroph-Symbiotroph	Ectomycorrhizal-Endophyte-Ericoid Mycorrhizal-Litter Saprotroph-Orchid Mycorrhizal	Microfungus	NULL	Probable	Dark Septate Endophyte	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02390	Ascomycota;Pezizomycotina;Leotiomycetes;Meria	Meria	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02391	Ascomycota;Pezizomycotina;Leotiomycetes;Microidium	Microidium	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02393	Ascomycota;Pezizomycotina;Leotiomycetes;Mollisia	Mollisia	13	Pathotroph-Symbiotroph	Endophyte-Plant Pathogen	Microfungus	NULL	Probable	Dark Septate Endophyte, known from plant roots.	b'James TY, et al. 2006. Nature 443:818-822 ((https://doi.org/10.1038/nature05110)); Tedersoo L, et al. 2014. Science 346:1256688 ((https://doi.org/10.1126/science.1256688)) (as Plant Pathogen); Taylor DL, et al. 2014. Ecological Monographs 84:3-20 ((https://esajournals.onlinelibrary.wiley.com/doi/10.1890/12-1693.1)) (as DSE)'
Genus02394	Ascomycota;Pezizomycotina;Leotiomycetes;Monilinia	Monilinia	13	Pathotroph	Plant Pathogen	Microfungus	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02395	Ascomycota;Pezizomycotina;Leotiomycetes;Naemacyclus	Naemacyclus	13	Symbiotroph	Endophyte	NULL	NULL	Possible	Endophyte detection method-culture (Carroll & Carroll 1978)	b'Carroll GC, Carroll FE. 1978. Canadian Journal of Botany 56:3034-3043 ((https://doi.org/10.1139/b78-367))'
Genus02396	Ascomycota;Pezizomycotina;Leotiomycetes;Neobulgaria	Neobulgaria	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02397	Ascomycota;Pezizomycotina;Leotiomycetes;Neocudoniella	Neocudoniella	13	Symbiotroph	Ectomycorrhizal	NULL	NULL	Possible	NULL	b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (as not ECM)'
Genus02398	Ascomycota;Pezizomycotina;Leotiomycetes;Neoerysiphe	Neoerysiphe	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02399	Ascomycota;Pezizomycotina;Leotiomycetes;Neofabraea	Neofabraea	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	Neofabraea species are pathogenic to their hosts, and are reported as causal agents of many plant diseases.	b'Chen C, et al. 2015. Fungal Biology 120:1291-1322 ((https://doi.org/10.1016/j.funbio.2015.09.013)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02400	Ascomycota;Pezizomycotina;Leotiomycetes;Oidiodendron	Oidiodendron	13	Pathotroph-Symbiotroph	Ericoid Mycorrhizal	Microfungus	NULL	Probable	Dark Septate Endophyte	b'Newsham KK. 2011. New Phytologist 190:783-793 ((https://doi.org/10.1111/j.1469-8137.2010.03611.x)) (as dark septate root endophytes)'
Genus02402	Ascomycota;Pezizomycotina;Leotiomycetes;Parachnopeziza	Parachnopeziza	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02403	Ascomycota;Pezizomycotina;Leotiomycetes;Pezicula	Pezicula	13	Pathotroph-Saprotroph	Endophyte-Plant Pathogen-Undefined Saprotroph	NULL	NULL	Probable	Most species in Pezicula are only known as saprobes or harmless endophytes, and occasionally as weak plant pathogens.	b'Chen C, et al. 2015. Fungal Biology 120:1291-1322 ((https://doi.org/10.1016/j.funbio.2015.09.013)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02404	Ascomycota;Pezizomycotina;Leotiomycetes;Pezizella	Pezizella	13	Pathotroph-Saprotroph-Symbiotroph	Bryophyte Parasite-Lichen Parasite-Ectomycorrhizal-Ericoid Mycorrhizal-Undefined Saprotroph	Microfungus	NULL	Possible	Syn. Hymenoscyphus among others (see e.g., Pezoloma ericae); Dark Septate Fungus	b'Baral HO, Krieglsteiner L. 2006. Acta Mycologica 41:11-20 ((https://doi.org/10.5586/am.2006.003)) (as a bryophyte parasite); Huhtinen S, et al. 2010. Nova Hedwigia 90:413-431 ((https://doi.org/10.1127/0029-5035/2010/0090-0413)); Bent E, et al. 2011. Applied and Environmental Microbiology 77:3351-3359 ((https://doi.org/10.1128/AEM.02575-10)) (as ectomycorrhizae); Tedersoo L, et al. 2014. Science 346:1256688 ((https://doi.org/10.1126/science.1256688)) (as saprotroph)'
Genus02405	Ascomycota;Pezizomycotina;Leotiomycetes;Phacidium	Phacidium	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02406	Ascomycota;Pezizomycotina;Leotiomycetes;Phialocephala	Phialocephala	13	Symbiotroph	Endophyte	Microfungus	NULL	Highly Probable	Dark Septate Endophyte, known from plant roots.	b'Newsham KK. 2011. New Phytologist 190:783-793 ((https://doi.org/10.1111/j.1469-8137.2010.03611.x)) (as dark septate root endophytes)'
Genus02407	Ascomycota;Pezizomycotina;Leotiomycetes;Phyllactinia	Phyllactinia	13	Pathotroph	Plant Pathogen	Microfungus	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02408	Ascomycota;Pezizomycotina;Leotiomycetes;Pilidium	Pilidium	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02409	Ascomycota;Pezizomycotina;Leotiomycetes;Pleochaeta	Pleochaeta	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02410	Ascomycota;Pezizomycotina;Leotiomycetes;Podosphaera	Podosphaera	13	Pathotroph	Plant Pathogen	Microfungus	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02411	Ascomycota;Pezizomycotina;Leotiomycetes;Pseudogymnoascus	Pseudogymnoascus	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Soil Saprotroph	NULL	NULL	Possible	It is important to note that the majority of species that comprise this genus, including the White-Nose Bat Syndrome causing Pseudogymnoascus destructans, were once placed in the genus Geomyces (see Minnis & Lindner 2013), and including Pseudogymnoascus panorum (as Geomyces panorum) that had been widely applied to a number of isolates from cold places, including those found in soil, on living roots, hypersaline lakes, keratinaceous substrates, and skin lesions of animals (perhaps as a weak pathogen); however, the true identity of Geomyces panorum (now Pseudogymnoascus panorum) is not known (pers. comm. Lindner DL)	b'Minnis AM, Lindner DL. 2013. Fungal Biology 117:638-649 ((https://doi.org/10.1016/j.funbio.2013.07.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
